t,n_ptdf_rows_raw,n_unique_cnec_idx,n_matched_lines,status,reason,mean_abs_fbme_d1_cgm
6871,189,63,63,ok,,6.37086890179628
6872,186,62,62,ok,,20.274131957112186
6873,183,61,61,ok,,20.49540473106253
6874,186,62,62,ok,,24.78338750708494
6875,189,63,63,ok,,2.2974537971796827e-13
6876,189,63,63,ok,,4.230042091282762e-13
6877,189,63,63,ok,,2.8342741890872897e-13
6878,189,63,63,ok,,2.9181268616964213e-13
6879,189,63,63,ok,,3.377926335797993e-13
6880,189,63,63,ok,,2.352625133991589e-13
6881,189,63,63,ok,,2.4365307113004604e-13
6882,183,61,61,ok,,29.726315849940967
6883,174,58,58,ok,,27.67076868853336
6884,189,63,63,ok,,22.158516437132043
6885,189,63,63,ok,,10.086364332510529
6886,189,63,63,ok,,1.8173427353290337e-13
6887,189,63,63,ok,,2.518342490104855e-13
6888,189,63,63,ok,,1.2199929793909846e-11
6889,183,61,61,ok,,4.671750236772109e-13
6890,192,64,64,ok,,3.097753322233126e-13
6891,189,63,63,ok,,7.245260424999334e-13
6892,198,66,66,ok,,4.941795735429539e-13
6893,210,70,70,ok,,5.131178699461018e-13
6894,267,89,89,ok,,3.4709981516884973e-13
6895,210,70,70,ok,,4.170357769928444e-13
6896,210,70,70,ok,,6.504866236456284e-13
6897,195,65,65,ok,,6.107347089880023e-13
6898,192,64,64,ok,,1.2706214941144065e-12
6899,186,62,62,ok,,7.348547891555063e-13
6900,189,63,63,ok,,6.175760018144282e-12
6901,189,63,63,ok,,4.52683423025041e-12
6902,189,63,63,ok,,7.561531199988456e-12
6903,189,63,63,ok,,2.896541974277914e-13
6904,189,63,63,ok,,3.640511604683662e-13
6905,189,63,63,ok,,5.057028041374496
6906,174,58,58,ok,,37.61268684398361
6907,171,57,57,ok,,13.726605106834231
6908,174,58,58,ok,,31.73695818656367
6909,174,58,58,ok,,26.280033556714194
6910,177,59,59,ok,,19.734805327422922
6911,189,63,63,ok,,6.045221104382512
6912,189,63,63,ok,,4.037412008487815e-13
6913,189,63,63,ok,,3.0937142244292916e-12
6914,189,63,63,ok,,1.0884933416387374e-11
6915,189,63,63,ok,,7.760649320388846e-12
6916,189,63,63,ok,,1.7076383555259006e-11
6917,189,63,63,ok,,2.1797864298151116e-13
6918,171,57,57,ok,,1.4685353978647278
6919,177,59,59,ok,,2.5090370499502592
6920,192,64,64,ok,,8.911654949301017
6921,192,64,64,ok,,11.337074016895818
6922,192,64,64,ok,,7.9237307537078
6923,192,64,64,ok,,15.596235853214637
6924,192,64,64,ok,,13.22414451754204
6925,192,64,64,ok,,9.759143546996777
6926,174,58,58,ok,,5.970869328676842
6927,174,58,58,ok,,4.7561976662463055
6928,180,60,60,ok,,12.767570097804192
6929,174,58,58,ok,,1.3673504791718265
6930,192,64,64,ok,,2.9504207556487216
6931,192,64,64,ok,,1.6150533935419413
6932,174,58,58,ok,,2.3770313218613725e-13
6933,180,60,60,ok,,6.880361766605393e-13
6934,171,57,57,ok,,1.1180614928674801e-12
6935,177,59,59,ok,,6.590342970688418e-13
6936,189,63,63,ok,,2.4921822668857104e-13
6937,189,63,63,ok,,4.3630377071416785e-13
6938,189,63,63,ok,,3.0853803323095503e-13
6939,189,63,63,ok,,3.203493577762135e-13
6940,189,63,63,ok,,3.369653817025441e-13
6941,177,59,59,ok,,3.501025908382164e-13
6942,180,60,60,ok,,3.209563381435039e-13
6943,192,64,64,ok,,6.627366641354889e-13
6944,192,64,64,ok,,2.596692135807681e-13
6945,174,58,58,ok,,8.030874430865202
6946,180,60,60,ok,,2.6867617938214963e-13
6947,174,58,58,ok,,2.1270732817527276e-13
6948,186,62,62,ok,,2.594822415735983e-13
6949,192,64,64,ok,,3.504074702413343e-13
6950,186,62,62,ok,,3.2342506027700617e-13
6951,189,63,63,ok,,3.9936108198731125e-13
6952,186,62,62,ok,,2.3804135324013657e-13
6953,192,64,64,ok,,5.623617815937881e-13
6954,192,64,64,ok,,4.8297698100599644e-12
6955,189,63,63,ok,,3.372255749728244e-13
6956,192,64,64,ok,,3.0690081237954324e-13
6957,192,64,64,ok,,3.4069451338297644e-13
6958,180,60,60,ok,,2.97047425898211e-13
6959,177,59,59,ok,,1.1138218970786752e-12
6960,174,58,58,ok,,3.294291505105168e-13
6961,177,59,59,ok,,2.3747687205136883e-13
6962,189,63,63,ok,,5.770701030835892e-13
6963,186,62,62,ok,,1.548661674395923e-13
6964,183,61,61,ok,,1.53999561720342e-13
6965,174,58,58,ok,,2.316785308281122e-13
6966,180,60,60,ok,,1.0113848631937707e-12
6967,192,64,64,ok,,3.23123797721551e-13
6968,192,64,64,ok,,2.494458299946826e-13
6969,186,62,62,ok,,33.04714097665806
6970,189,63,63,ok,,68.86139728022047
6971,201,67,67,ok,,105.37805369956673
6972,201,67,67,ok,,100.56765991179412
6973,192,64,64,ok,,75.74937504374968
6974,189,63,63,ok,,60.172473311109336
6975,186,62,62,ok,,7.486778478794587
6976,177,59,59,ok,,2.071278367827056
6977,192,64,64,ok,,2.937882735636569e-13
6978,192,64,64,ok,,5.550727741738248e-12
6979,192,64,64,ok,,2.983138942823224e-13
6980,192,64,64,ok,,2.526704436585736e-13
6981,177,59,59,ok,,5.755824351904584e-13
6982,177,59,59,ok,,4.885204687392154e-13
6983,177,59,59,ok,,4.5427237951582413e-13
6984,189,63,63,ok,,3.6308521212563346e-13
6985,189,63,63,ok,,2.7293911381304985e-13
6986,189,63,63,ok,,2.0788809283691892e-13
6987,189,63,63,ok,,2.7359673368187707e-13
6988,189,63,63,ok,,2.5497276119711354e-13
6989,177,59,59,ok,,2.879382942217772e-13
6990,180,60,60,ok,,3.333336569194605e-13
6991,192,64,64,ok,,3.3545911967849283e-13
6992,192,64,64,ok,,6.025562790283827e-13
6993,189,63,63,ok,,2.9947564897483384e-13
6994,177,59,59,ok,,3.238837048083227e-13
6995,180,60,60,ok,,3.6996605654548804e-13
6996,180,60,60,ok,,2.910337892187918e-13
6997,180,60,60,ok,,4.993706884898098e-13
6998,180,60,60,ok,,4.4591167890894485e-13
6999,180,60,60,ok,,9.396886279265675e-13
7000,180,60,60,ok,,8.708978221423744e-13
7001,192,64,64,ok,,3.611909509222845e-13
7002,192,64,64,ok,,3.965417789258164e-12
7003,189,63,63,ok,,6.498731777745779e-13
7004,192,64,64,ok,,2.238971910172756e-13
7005,180,60,60,ok,,3.2951845419286484e-13
7006,180,60,60,ok,,3.2369915241898705e-13
7007,171,57,57,ok,,1.2280313360427129e-12
7008,177,59,59,ok,,5.540694057860992e-13
7009,186,62,62,ok,,3.989709906114675e-13
7010,189,63,63,ok,,4.032718599184573e-13
7011,189,63,63,ok,,2.2107738529128757e-13
7012,189,63,63,ok,,3.22974629815351e-13
7013,174,58,58,ok,,2.9277353820820095e-13
7014,180,60,60,ok,,2.4631328372796383e-13
7015,192,64,64,ok,,1.2107166491358022e-12
7016,192,64,64,ok,,2.8632056473836094e-13
7017,186,62,62,ok,,2.713649230819071e-13
7018,174,58,58,ok,,4.220406909910148e-13
7019,168,56,56,ok,,28.866858167357442
7020,171,57,57,ok,,39.33394244529655
7021,171,57,57,ok,,47.772320152834084
7022,174,58,58,ok,,31.88140444098107
7023,180,60,60,ok,,3.187794125773722
7024,180,60,60,ok,,2.7693496577150553e-13
7025,192,64,64,ok,,6.297461893133859e-13
7026,192,64,64,ok,,5.83666531104991e-12
7027,192,64,64,ok,,9.75851427182068e-13
7028,192,64,64,ok,,1.0676721931957165e-13
7029,174,58,58,ok,,3.4531419631225997e-13
7030,180,60,60,ok,,6.380350849050547e-13
7031,171,57,57,ok,,1.572924496828456e-12
7032,177,59,59,ok,,2.2982355975500615e-13
7033,189,63,63,ok,,1.7550202996209687e-13
7034,189,63,63,ok,,3.4043357995658557e-13
7035,189,63,63,ok,,2.616701300305209e-13
7036,189,63,63,ok,,1.6181961996233877e-13
7037,189,63,63,ok,,2.548121693122696e-13
7038,189,63,63,ok,,3.8244038809255733e-13
7039,177,59,59,ok,,3.364878397290757e-13
7040,177,59,59,ok,,2.6393272901263394e-13
7041,186,62,62,ok,,2.983336466445525
7042,189,63,63,ok,,19.890733562616838
7043,189,63,63,ok,,9.499304086312
7044,189,63,63,ok,,2.3014594107684756
7045,189,63,63,ok,,1.3131214887905835e-12
7046,189,63,63,ok,,2.5989545817985875e-12
7047,189,63,63,ok,,2.08326023861382e-13
7048,189,63,63,ok,,2.0856287891601237
7049,177,59,59,ok,,27.741352564134132
7050,177,59,59,ok,,20.636540157894142
7051,177,59,59,ok,,32.362079886047866
7052,177,59,59,ok,,44.112913684291236
7053,189,63,63,ok,,4.064774964492829e-13
7054,189,63,63,ok,,2.7436250314050755e-13
7055,189,63,63,ok,,1.6037273311868434e-12
7056,189,63,63,ok,,7.092596877824044e-13
7057,186,62,62,ok,,5.700479915098754e-13
7058,192,64,64,ok,,6.405926271918381e-13
7059,195,65,65,ok,,4.2741102803242275e-13
7060,195,65,65,ok,,5.154555334128386e-13
7061,195,65,65,ok,,4.1896312647490807e-13
7062,189,63,63,ok,,4.680700628336751e-13
7063,186,62,62,ok,,3.3734935124979675e-13
7064,186,62,62,ok,,4.600657157076793e-13
7065,189,63,63,ok,,1.9011566963046624e-11
7066,189,63,63,ok,,5.535396264574787e-12
7067,186,62,62,ok,,9.745306513714722e-13
7068,192,64,64,ok,,1.1827752754735345e-12
7069,195,65,65,ok,,8.372174126734263e-13
7070,195,65,65,ok,,4.157817314860881e-13
7071,192,64,64,ok,,3.207283629525475e-13
7072,186,62,62,ok,,4.479984048621243e-13
7073,189,63,63,ok,,2.7437922313427503e-12
7074,189,63,63,ok,,14.714211108151787
7075,180,60,60,ok,,64.02965340162511
7076,189,63,63,ok,,23.294000155715565
7077,189,63,63,ok,,2.876899775758788e-13
7078,189,63,63,ok,,4.840023691385276e-13
7079,189,63,63,ok,,4.849939877557167e-12
7080,186,62,62,ok,,5.850708500440172e-13
7081,186,62,62,ok,,6.921358030647725e-13
7082,192,64,64,ok,,3.8955422064270587e-13
7083,186,62,62,ok,,8.335100227707042e-13
7084,189,63,63,ok,,4.801222874428753e-13
7085,189,63,63,ok,,3.1807405726670185e-13
7086,174,58,58,ok,,30.982873077215483
7087,192,64,64,ok,,12.184159336313067
7088,192,64,64,ok,,18.25314903093539
7089,189,63,63,ok,,64.95869623569924
7090,189,63,63,ok,,50.66611804684033
7091,189,63,63,ok,,51.64656924564093
7092,186,62,62,ok,,45.57291859376019
7093,174,58,58,ok,,45.07149780867737
7094,174,58,58,ok,,53.50182700250736
7095,186,62,62,ok,,15.112443480714703
7096,186,62,62,ok,,6.111283953261939
7097,192,64,64,ok,,3.868327664812278e-13
7098,192,64,64,ok,,5.3982046454243806e-12
7099,186,62,62,ok,,0.3923784714614382
7100,192,64,64,ok,,0.5625369712257697
7101,186,62,62,ok,,2.1681532874978956e-13
7102,180,60,60,ok,,5.326576752730763e-13
7103,174,58,58,ok,,6.146784493566978e-13
7104,183,61,61,ok,,1.4864112713794177e-13
7105,189,63,63,ok,,4.0534036106790795e-13
7106,189,63,63,ok,,2.346631365266725e-13
7107,189,63,63,ok,,2.8322991205748114e-13
7108,189,63,63,ok,,2.2675768376199948e-13
7109,183,61,61,ok,,5.713298638954955
7110,174,58,58,ok,,5.521790327515803
7111,192,64,64,ok,,3.1552378338156215
7112,192,64,64,ok,,4.412463847743807e-12
7113,192,64,64,ok,,2.516417709123242
7114,192,64,64,ok,,41.70710855773392
7115,192,64,64,ok,,68.58864677263412
7116,195,65,65,ok,,100.68380092766044
7117,186,62,62,ok,,63.480912126276955
7118,183,61,61,ok,,76.48259733195803
7119,177,59,59,ok,,64.83081757965638
7120,168,56,56,ok,,26.40143084156267
7121,177,59,59,ok,,8.387245836474253
7122,192,64,64,ok,,5.614559821560848
7123,192,64,64,ok,,5.766616296367468
7124,192,64,64,ok,,18.83795138410928
7125,174,58,58,ok,,6.580949818618112
7126,177,59,59,ok,,7.099486040156924
7127,183,61,61,ok,,22.485139004285994
7128,189,63,63,ok,,2.2377359443169625e-13
7129,189,63,63,ok,,2.0395903295531825e-13
7130,189,63,63,ok,,2.873282505316257e-13
7131,189,63,63,ok,,2.0621481865412017e-13
7132,189,63,63,ok,,6.220498157220261e-13
7133,177,59,59,ok,,18.48062584572904
7134,174,58,58,ok,,17.070860961293732
7135,192,64,64,ok,,2.8391998251259922
7136,192,64,64,ok,,3.413333689691274
7137,192,64,64,ok,,7.533282362673625
7138,192,64,64,ok,,22.748775355924323
7139,189,63,63,ok,,70.41489233782028
7140,189,63,63,ok,,66.70168570081175
7141,189,63,63,ok,,57.400677669385644
7142,186,62,62,ok,,46.02466694966686
7143,192,64,64,ok,,23.973647862227377
7144,192,64,64,ok,,5.656854808019671
7145,192,64,64,ok,,4.357120430780672e-12
7146,186,62,62,ok,,1.2474053979503616e-12
7147,186,62,62,ok,,5.533761912279477e-13
7148,189,63,63,ok,,5.698991885798828e-13
7149,192,64,64,ok,,5.888682901319965e-13
7150,177,59,59,ok,,2.0913173778337641e-13
7151,177,59,59,ok,,1.1414919473891594e-12
7152,174,58,58,ok,,2.4458504699736946e-13
7153,177,59,59,ok,,1.7321716546238906e-13
7154,183,61,61,ok,,6.654027068985465e-13
7155,177,59,59,ok,,4.4041994082459546e-13
7156,177,59,59,ok,,3.0645354392490154e-13
7157,171,57,57,ok,,9.559832524576525e-13
7158,177,59,59,ok,,3.259822907755019e-13
7159,192,64,64,ok,,4.262806188732722e-12
7160,192,64,64,ok,,8.898296411421899e-12
7161,189,63,63,ok,,53.61548045244355
7162,201,67,67,ok,,79.9049456403729
7163,201,67,67,ok,,82.41646099355005
7164,201,67,67,ok,,70.5470933556531
7165,201,67,67,ok,,63.77797877362182
7166,201,67,67,ok,,49.20628122254435
7167,201,67,67,ok,,72.73755789399623
7168,192,64,64,ok,,63.15869916870134
7169,192,64,64,ok,,15.145650759615066
7170,192,64,64,ok,,18.687465802415012
7171,192,64,64,ok,,19.334099829036614
7172,180,60,60,ok,,17.574098723651883
7173,180,60,60,ok,,11.670963834273259
7174,171,57,57,ok,,9.024293411062882
7175,177,59,59,ok,,20.94141555422974
7176,189,63,63,ok,,3.2465441909652765e-13
7177,189,63,63,ok,,3.8738252110957016e-13
7178,189,63,63,ok,,1.672920272003125e-13
7179,189,63,63,ok,,3.149422980855151e-13
7180,189,63,63,ok,,2.394171174141243e-13
7181,189,63,63,ok,,7.028600530994376
7182,180,60,60,ok,,0.13171561915152122
7183,192,64,64,ok,,5.013187957208092
7184,192,64,64,ok,,15.53586254108411
7185,201,67,67,ok,,94.49694362652122
7186,201,67,67,ok,,89.74132979392233
7187,201,67,67,ok,,65.22032936050361
7188,201,67,67,ok,,65.36678473705652
7189,201,67,67,ok,,94.93836975821102
7190,201,67,67,ok,,92.17045737456384
7191,189,63,63,ok,,63.72977078291216
7192,189,63,63,ok,,49.04261313028945
7193,192,64,64,ok,,24.516916644029088
7194,192,64,64,ok,,37.75742324279726
7195,192,64,64,ok,,32.883012096047196
7196,177,59,59,ok,,35.37751642441887
7197,177,59,59,ok,,23.058361277645812
7198,174,58,58,ok,,19.749106768730645
7199,186,62,62,ok,,9.871932385505444
7200,189,63,63,ok,,2.405201165001395e-13
7201,189,63,63,ok,,4.0437832418097364e-13
7202,189,63,63,ok,,3.452668702971945e-13
7203,189,63,63,ok,,1.2914155425769483e-11
7204,189,63,63,ok,,6.081849097650249e-12
7205,189,63,63,ok,,8.01913679686041e-12
7206,189,63,63,ok,,2.39550479750038e-11
7207,189,63,63,ok,,1.6768703399816059e-13
7208,189,63,63,ok,,11.065008330421815
7209,189,63,63,ok,,6.627940312960137
7210,189,63,63,ok,,2.1649072082973487e-13
7211,189,63,63,ok,,1.7367500536053978e-13
7212,189,63,63,ok,,4.765660419067293e-13
7213,189,63,63,ok,,2.986574908755531e-13
7214,189,63,63,ok,,5.749488414079331e-12
7215,189,63,63,ok,,3.2124488861287463e-13
7216,189,63,63,ok,,2.4679264639626424e-13
7217,174,58,58,ok,,9.848126841455777
7218,177,59,59,ok,,2.863549450949394
7219,180,60,60,ok,,3.7207344452793056
7220,171,57,57,ok,,8.54560553123665e-13
7221,174,58,58,ok,,4.111906562756925e-13
7222,177,59,59,ok,,2.5753320709571286e-13
7223,189,63,63,ok,,4.155381403281354e-13
7224,189,63,63,ok,,2.599068889624414e-13
7225,189,63,63,ok,,6.150758750997247e-13
7226,189,63,63,ok,,5.135005215188411e-13
7227,189,63,63,ok,,3.705941557328358e-13
7228,189,63,63,ok,,3.5837773463866603e-13
7229,189,63,63,ok,,4.1109014957324756e-13
7230,189,63,63,ok,,5.649497008398395e-13
7231,189,63,63,ok,,1.5151260685234467e-13
7232,189,63,63,ok,,3.8163057193426275e-13
7233,189,63,63,ok,,2.1425265256455724e-11
7234,189,63,63,ok,,1.1472027003697126e-11
7235,189,63,63,ok,,1.227135701445502e-11
7236,189,63,63,ok,,9.93924880439872e-12
7237,189,63,63,ok,,2.0108888137529336e-11
7238,189,63,63,ok,,1.6326235944096913e-11
7239,189,63,63,ok,,5.526842373547177e-13
7240,189,63,63,ok,,7.231076153606468e-13
7241,180,60,60,ok,,4.75974827782652e-13
7242,180,60,60,ok,,1.8679014721863946e-13
7243,180,60,60,ok,,3.2480972374005585e-13
7244,177,59,59,ok,,1.3029144853562436e-12
7245,177,59,59,ok,,5.736390507185732e-13
7246,174,58,58,ok,,4.686577761413618e-13
7247,189,63,63,ok,,1.9740548517819539e-13
7248,189,63,63,ok,,3.3563281031946543e-13
7249,189,63,63,ok,,3.766819993386787e-13
7250,189,63,63,ok,,4.841773765638823
7251,189,63,63,ok,,10.122078360720383
7252,189,63,63,ok,,5.809565194503155e-13
7253,189,63,63,ok,,5.594196635182019e-13
7254,180,60,60,ok,,3.0808804560352756e-13
7255,186,62,62,ok,,3.827777175105124e-13
7256,186,62,62,ok,,3.364043008958064e-13
7257,189,63,63,ok,,61.581906679399474
7258,201,67,67,ok,,107.08481031606405
7259,201,67,67,ok,,103.61774230237698
7260,201,67,67,ok,,96.85044803422169
7261,201,67,67,ok,,78.1206806125811
7262,189,63,63,ok,,74.15828259367454
7263,192,64,64,ok,,19.87409636723267
7264,192,64,64,ok,,1.079838805961002
7265,192,64,64,ok,,5.465191129672141e-13
7266,192,64,64,ok,,1.1161074838466887e-11
7267,192,64,64,ok,,13.411632830407523
7268,180,60,60,ok,,8.7496139524477
7269,177,59,59,ok,,8.440504937723968
7270,174,58,58,ok,,23.86479283875207
7271,189,63,63,ok,,2.757226724227674e-13
7272,189,63,63,ok,,4.863632258325147e-13
7273,189,63,63,ok,,2.542600945287676e-13
7274,189,63,63,ok,,2.310633805823709e-13
7275,189,63,63,ok,,1.9062986314559106e-13
7276,189,63,63,ok,,1.9159858348738065e-13
7277,189,63,63,ok,,15.287233036787276
7278,180,60,60,ok,,18.98743966247907
7279,192,64,64,ok,,27.45305046472518
7280,192,64,64,ok,,23.642782132343154
7281,201,67,67,ok,,105.56822233808461
7282,201,67,67,ok,,74.18185944758454
7283,201,67,67,ok,,69.82632725422046
7284,198,66,66,ok,,70.71719015655954
7285,201,67,67,ok,,69.3800164691844
7286,201,67,67,ok,,59.29989534963753
7287,201,67,67,ok,,99.35077519844116
7288,189,63,63,ok,,68.51555835721811
7289,192,64,64,ok,,12.474874020172024
7290,192,64,64,ok,,15.73340801204036
7291,192,64,64,ok,,25.780013784771164
7292,192,64,64,ok,,46.42250399029594
7293,174,58,58,ok,,26.162228483569034
7294,177,59,59,ok,,21.799900269158407
7295,177,59,59,ok,,18.2659348425439
7296,189,63,63,ok,,11.027089653447595
7297,189,63,63,ok,,2.7993576343769258
7298,186,62,62,ok,,1.9929204162716e-13
7299,177,59,59,ok,,1.204661858777211e-13
7300,174,58,58,ok,,1.79380651279623e-12
7301,177,59,59,ok,,6.082467708187429e-13
7302,192,64,64,ok,,4.275263289816463e-13
7303,192,64,64,ok,,6.502001174503282e-12
7304,192,64,64,ok,,2.0392378124092376
7305,201,67,67,ok,,103.32504686754106
7306,201,67,67,ok,,50.53754818870279
7307,201,67,67,ok,,63.34868260175577
7308,201,67,67,ok,,48.47481537989356
7309,201,67,67,ok,,51.523610601215815
7310,189,63,63,ok,,44.05536222819807
7311,195,65,65,ok,,70.33520243795942
7312,189,63,63,ok,,59.90968812976181
7313,186,62,62,ok,,1.5265503518140796e-12
7314,186,62,62,ok,,1.7215677157221575e-12
7315,189,63,63,ok,,3.195785066285033e-13
7316,192,64,64,ok,,7.779760101361925e-13
7317,192,64,64,ok,,4.609194019948445e-13
7318,174,58,58,ok,,4.619047394668146e-13
7319,177,59,59,ok,,3.268880829474164e-13
7320,174,58,58,ok,,8.666025608646551e-13
7321,177,59,59,ok,,2.380589600532955e-13
7322,183,61,61,ok,,2.693139374817599e-13
7323,186,62,62,ok,,1.1920024139613587e-13
7324,189,63,63,ok,,4.3757500621521867e-13
7325,189,63,63,ok,,4.166727551688246e-13
7326,189,63,63,ok,,2.805585947481855e-13
7327,189,63,63,ok,,2.3498032480461105e-13
7328,189,63,63,ok,,4.3847466008573314e-13
7329,189,63,63,ok,,1.3571775097267012e-11
7330,189,63,63,ok,,1.0131078584240458e-12
7331,189,63,63,ok,,1.1832209343875773e-11
7332,192,64,64,ok,,9.669516692116968e-12
7333,192,64,64,ok,,8.376106480488091e-12
7334,192,64,64,ok,,3.276771810476969e-12
7335,189,63,63,ok,,2.1342433734740145e-11
7336,189,63,63,ok,,4.0842481542908365e-13
7337,174,58,58,ok,,1.7858183706083398e-12
7338,177,59,59,ok,,4.599832777177481e-13
7339,171,57,57,ok,,7.872719060292818e-13
7340,174,58,58,ok,,4.5158220907446267e-13
7341,177,59,59,ok,,6.970673072265062e-13
7342,189,63,63,ok,,1.869553432567556e-13
7343,189,63,63,ok,,1.0022500526524681e-13
7344,189,63,63,ok,,4.04238628460017e-13
7345,174,58,58,ok,,5.790025999051863e-13
7346,189,63,63,ok,,5.940009887958211e-13
7347,189,63,63,ok,,7.036795319949598e-12
7348,189,63,63,ok,,9.857658860839004e-12
7349,189,63,63,ok,,5.518263835135517e-13
7350,177,59,59,ok,,3.3590215627465774e-13
7351,177,59,59,ok,,1.5172614592142724e-12
7352,177,59,59,ok,,3.740801603890644e-13
7353,186,62,62,ok,,9.338719383522873
7354,189,63,63,ok,,31.816422271128697
7355,189,63,63,ok,,50.17877786226399
7356,189,63,63,ok,,21.09479606911884
7357,189,63,63,ok,,4.509097816607373
7358,189,63,63,ok,,26.158593525813355
7359,183,61,61,ok,,69.91574614809869
7360,171,57,57,ok,,45.97265768370704
7361,192,64,64,ok,,4.238655933226813e-13
7362,192,64,64,ok,,9.997769270214503e-13
7363,186,62,62,ok,,3.2585966324114186e-13
7364,180,60,60,ok,,5.559021983028122e-13
7365,177,59,59,ok,,1.2419489469642423e-12
7366,174,58,58,ok,,1.1547917947189017e-12
7367,189,63,63,ok,,1.469873015319122e-13
7368,189,63,63,ok,,1.5578756048365996e-13
7369,189,63,63,ok,,0.5567187732126999
7370,189,63,63,ok,,5.597278733108576e-13
7371,189,63,63,ok,,4.825766339755564e-13
7372,189,63,63,ok,,5.66440814149741e-13
7373,189,63,63,ok,,1.4739387126324187e-11
7374,189,63,63,ok,,1.1277836281337309e-12
7375,189,63,63,ok,,3.008317543077342e-13
7376,189,63,63,ok,,2.5981412994129313e-13
7377,189,63,63,ok,,4.817610204541992e-13
7378,189,63,63,ok,,6.680192100571085e-13
7379,189,63,63,ok,,9.648013147490873
7380,189,63,63,ok,,15.406756214339897
7381,189,63,63,ok,,4.620489804352167e-13
7382,189,63,63,ok,,3.0234033776681557e-13
7383,186,62,62,ok,,1.8103429260740293e-13
7384,177,59,59,ok,,3.4397722930156827e-13
7385,180,60,60,ok,,13.797204378459769
7386,180,60,60,ok,,16.08738442082339
7387,174,58,58,ok,,11.05659433338637
7388,174,58,58,ok,,2.612992279717764
7389,174,58,58,ok,,2.7592343736125775
7390,177,59,59,ok,,2.3159502927472113
7391,189,63,63,ok,,1.3461546752721096
7392,189,63,63,ok,,4.340633830316895e-13
7393,189,63,63,ok,,3.8577492228963473e-13
7394,189,63,63,ok,,2.5077039655541857e-13
7395,189,63,63,ok,,2.1201405333769388e-13
7396,189,63,63,ok,,3.009225494621189e-13
7397,189,63,63,ok,,2.579975986955708e-13
