d1_cgm_objective,d0_objective,strategy,t
2057579.1162569216,80326.96418780116,dynamic_gen,562
2007675.397667644,83381.45926244749,dynamic_gen,563
2019461.4369565581,124193.61859100909,dynamic_gen,565
1982790.7043365252,128999.79368118799,dynamic_gen,564
2185927.288202718,100291.18537340418,dynamic_gen,567
2330003.292931132,83498.84605191852,dynamic_gen,569
2119912.633693682,115329.01869440879,dynamic_gen,566
2309306.1745275008,42475.957318480396,dynamic_gen,568
2456318.563019247,83316.70607648662,dynamic_gen,570
2559078.8857953935,63878.86467516745,dynamic_gen,571
2515876.0487520443,56591.035070730446,dynamic_gen,572
2434112.1581181055,53138.87935503711,dynamic_gen,573
2146301.9292297214,84441.30936353904,dynamic_gen,575
1683246.3322083936,142042.4141670415,dynamic_gen,577
2360676.985617621,58626.64204391588,dynamic_gen,574
1617397.8935695128,134454.6971570763,dynamic_gen,579
1650324.804134822,143789.71566688927,dynamic_gen,578
1863127.307640425,123151.5476807932,dynamic_gen,576
1733391.8705339287,75071.40778543454,dynamic_gen,581
1637938.9771370413,106362.28487101993,dynamic_gen,580
1878571.0821001797,36413.04931793938,dynamic_gen,582
2585505.9769786755,0.0,dynamic_gen,584
2318606.029604242,0.0,dynamic_gen,583
2354704.65359374,1619.6829521441455,dynamic_gen,587
2576846.8828199673,0.0,dynamic_gen,585
2300323.866148609,0.0,dynamic_gen,588
2427812.987806285,9857.318826501534,dynamic_gen,586
2250591.770156625,0.0,dynamic_gen,589
2267182.8096055784,0.0,dynamic_gen,590
2302072.1676702984,0.0,dynamic_gen,591
2397694.6169443326,0.0,dynamic_gen,592
2598336.9909144333,0.0,dynamic_gen,594
2463103.7234199527,0.0,dynamic_gen,593
2559939.3141572713,0.0,dynamic_gen,596
2400744.604450091,0.0,dynamic_gen,597
2114339.849812779,0.0,dynamic_gen,599
2255086.117270479,0.0,dynamic_gen,598
2700001.553950345,0.0,dynamic_gen,595
1708115.9049601462,0.0,dynamic_gen,601
1870402.462419885,0.0,dynamic_gen,600
1625728.367598305,0.0,dynamic_gen,602
1557600.596591656,0.0,dynamic_gen,603
1553921.5521671078,0.0,dynamic_gen,604
1570814.9085204303,14030.523476224793,dynamic_gen,605
2172232.659824704,94536.37129536101,dynamic_gen,609
1688708.7653801376,41536.0518536109,dynamic_gen,606
2215681.643875352,77412.4784100623,dynamic_gen,608
2016606.526149904,51264.908301411895,dynamic_gen,607
1967867.9251050297,241116.11474224753,dynamic_gen,612
2077816.6796125988,123443.87089829499,dynamic_gen,610
2025097.092424472,174105.3708256331,dynamic_gen,611
1939796.3110318724,287042.6846021872,dynamic_gen,613
1928195.1525777692,327501.2874915577,dynamic_gen,614
1958655.6310008846,441413.76156050095,dynamic_gen,616
1907277.413867196,383822.7791607336,dynamic_gen,615
1968125.1701010794,486026.40736209106,dynamic_gen,617
2123871.518783582,483734.0758241517,dynamic_gen,619
2038088.4767217021,495189.2744821559,dynamic_gen,618
2096984.0773872223,472815.67793389,dynamic_gen,620
1984207.5856644642,454432.49292285816,dynamic_gen,621
1903349.9259246916,447450.8839604119,dynamic_gen,622
1779432.5613032398,285859.8160551391,dynamic_gen,623
1622991.1980476715,0.0,dynamic_gen,624
1410745.8831545748,0.0,dynamic_gen,625
1281064.0872198436,0.0,dynamic_gen,626
1250479.8570892578,0.0,dynamic_gen,628
1236954.1257353416,0.0,dynamic_gen,627
1333386.3432649532,0.0,dynamic_gen,629
1841036.5536740841,214966.21545865224,dynamic_gen,631
2082698.9039468006,502842.13808087766,dynamic_gen,632
2185229.6993146637,434987.5648099916,dynamic_gen,633
1455634.9978950424,0.0,dynamic_gen,630
1990977.5044760904,270608.3825022649,dynamic_gen,634
1947573.6413334487,257003.5531946565,dynamic_gen,636
1927860.3845661147,217521.8165864061,dynamic_gen,635
1947309.7827776312,230869.9343470422,dynamic_gen,638
1942890.752400269,279580.4138959989,dynamic_gen,637
2140704.611186825,155253.20076085132,dynamic_gen,640
2511178.449363469,0.0,dynamic_gen,643
1977481.306776429,198450.55084003203,dynamic_gen,639
2264386.8608126906,67323.49020055478,dynamic_gen,641
2425303.189986004,24494.40902161877,dynamic_gen,642
2392562.8170767203,11883.677798865745,dynamic_gen,644
2237529.549314157,0.0,dynamic_gen,645
2145785.391447353,0.0,dynamic_gen,646
1807045.4662081255,0.0,dynamic_gen,648
2048168.630452271,0.0,dynamic_gen,647
1383514.6936253961,0.0,dynamic_gen,651
1472724.7742427876,62677.83555550339,dynamic_gen,650
1594898.6465401715,23111.99793471454,dynamic_gen,649
1355388.0831170604,0.0,dynamic_gen,652
1289566.9567184579,0.0,dynamic_gen,653
1210009.1657853862,0.0,dynamic_gen,654
1188365.7183972765,0.0,dynamic_gen,655
1310254.374129524,0.0,dynamic_gen,657
1248967.6745566279,0.0,dynamic_gen,656
1354293.2958862323,0.0,dynamic_gen,658
1298648.656830031,0.0,dynamic_gen,659
1143224.731189549,69267.4130347736,dynamic_gen,661
1195061.1573840927,37633.082849856844,dynamic_gen,660
1079679.013755004,205749.47469721315,dynamic_gen,663
1084441.0326803734,111145.4836183374,dynamic_gen,662
1148191.2956705787,188105.54161357947,dynamic_gen,664
1245323.9291924557,173396.51397734415,dynamic_gen,665
1396007.4131145799,232649.51882321882,dynamic_gen,667
1311116.9470109085,249436.4474061989,dynamic_gen,666
1307129.283706226,185834.098787682,dynamic_gen,668
1095565.9257709524,81831.43739529504,dynamic_gen,671
1168426.9784175637,159766.87390316316,dynamic_gen,669
1132011.8567580604,102815.54436334505,dynamic_gen,670
872061.7944645635,51329.18104823693,dynamic_gen,673
991951.3021907706,65245.45720917532,dynamic_gen,672
765513.4415576556,33099.88249909101,dynamic_gen,675
668216.6707816407,37259.139619197915,dynamic_gen,678
736298.0756956214,33058.87137807911,dynamic_gen,676
799697.4949826109,39216.298565790225,dynamic_gen,674
706806.1064533638,34323.92981061933,dynamic_gen,677
632449.2309796566,43388.21047782287,dynamic_gen,679
744767.5333676664,50520.62911536041,dynamic_gen,681
673272.3414372748,48073.37948484339,dynamic_gen,680
832089.3149312921,62245.734903112374,dynamic_gen,683
773963.2050026396,68179.17228392362,dynamic_gen,682
974083.218245706,32184.936015224906,dynamic_gen,686
974274.2083315583,7666.559797041633,dynamic_gen,687
928261.366437498,51155.093468259365,dynamic_gen,684
1038138.8256400502,0.0,dynamic_gen,688
1000144.9486338103,44980.03615789232,dynamic_gen,685
1148829.6303536703,0.0,dynamic_gen,689
1355082.4245672042,0.0,dynamic_gen,690
1509084.709583793,0.0,dynamic_gen,691
1466833.2939788178,0.0,dynamic_gen,692
1346972.404143448,0.0,dynamic_gen,693
1352957.2159556116,0.0,dynamic_gen,695
1335769.454432768,0.0,dynamic_gen,694
1057675.1378380999,0.0,dynamic_gen,697
1185320.026850943,0.0,dynamic_gen,696
994545.5812552567,0.0,dynamic_gen,698
959829.9568777168,0.0,dynamic_gen,699
973362.2239432875,0.0,dynamic_gen,700
1049919.4791417797,0.0,dynamic_gen,701
1173866.6283016496,0.0,dynamic_gen,702
1613409.7793548002,0.0,dynamic_gen,703
2009755.411225523,10345.452850263937,dynamic_gen,707
2026229.7569011971,0.0,dynamic_gen,705
1925561.9865125392,0.0,dynamic_gen,704
2000629.1705794518,0.0,dynamic_gen,706
2026274.5418992592,17057.514906583972,dynamic_gen,708
2121565.8144618473,15048.873700200116,dynamic_gen,710
2073821.5282536973,14884.614633342211,dynamic_gen,709
2143173.834859439,0.0,dynamic_gen,711
2222574.4986507506,0.0,dynamic_gen,712
2232930.9007072407,0.0,dynamic_gen,713
2362542.7261068225,0.0,dynamic_gen,715
2284674.930812381,0.0,dynamic_gen,714
2285422.7657335843,0.0,dynamic_gen,716
2167828.295989722,0.0,dynamic_gen,717
2126623.600907689,0.0,dynamic_gen,718
2047914.7928407784,0.0,dynamic_gen,719
1865729.2472667657,0.0,dynamic_gen,720
1727210.4409023693,0.0,dynamic_gen,721
1646416.359235336,0.0,dynamic_gen,723
1653308.2934010886,0.0,dynamic_gen,722
1765512.685011982,0.0,dynamic_gen,726
1654936.2291512615,0.0,dynamic_gen,724
2364555.8074155413,0.0,dynamic_gen,728
1675507.8432211187,0.0,dynamic_gen,725
2109059.747270099,0.0,dynamic_gen,727
2283484.584108174,17829.86466991095,dynamic_gen,729
2140068.3411288857,209119.05054875975,dynamic_gen,730
2064103.0889206338,201562.93648980823,dynamic_gen,731
2073341.5788383696,105667.36920514249,dynamic_gen,733
2011719.6569915414,186076.12342590626,dynamic_gen,732
2111262.6686868607,13264.406585160516,dynamic_gen,734
2111131.516764354,0.0,dynamic_gen,735
2229618.3935838058,0.0,dynamic_gen,737
2153527.3009751523,0.0,dynamic_gen,736
2310301.2707090117,0.0,dynamic_gen,738
2420611.8535234807,0.0,dynamic_gen,739
2348261.581560524,0.0,dynamic_gen,740
2235129.263277786,0.0,dynamic_gen,741
2052525.1087126103,0.0,dynamic_gen,743
1476644.6826258558,0.0,dynamic_gen,747
1798246.6258697894,0.0,dynamic_gen,744
2170381.7990969215,0.0,dynamic_gen,742
1567160.4621899608,0.0,dynamic_gen,746
1679804.4468297614,0.0,dynamic_gen,745
1447308.9191886196,0.0,dynamic_gen,748
1462479.4548285755,0.0,dynamic_gen,749
1543709.0075289146,0.0,dynamic_gen,750
1870650.4293373437,0.0,dynamic_gen,751
1792778.960903012,0.0,dynamic_gen,755
2107403.8985522864,0.0,dynamic_gen,752
2049409.7828030335,0.0,dynamic_gen,753
1880700.14487263,0.0,dynamic_gen,754
1626821.2415009383,0.0,dynamic_gen,757
1610209.386374994,0.0,dynamic_gen,758
1692697.1542969127,0.0,dynamic_gen,756
1755313.8831435048,16201.083269417799,dynamic_gen,760
1676002.053873141,0.0,dynamic_gen,759
1824135.0530704472,90003.35471769358,dynamic_gen,761
1932930.0435576933,110863.2270345811,dynamic_gen,762
2060348.5556675238,124996.02700518785,dynamic_gen,764
2144923.4232347333,118084.18873373876,dynamic_gen,763
1913338.7714690783,131548.3077310219,dynamic_gen,765
1870626.9026669362,140077.65872482606,dynamic_gen,766
1664053.0903476246,146931.9290685042,dynamic_gen,768
1827384.2646981687,141297.45086868532,dynamic_gen,767
1428691.4902308765,47993.729096474875,dynamic_gen,770
1543572.3297433127,143781.74980107503,dynamic_gen,769
1402602.1157136895,0.0,dynamic_gen,771
1393396.9705159436,0.0,dynamic_gen,773
1497057.1930293625,164307.6703656823,dynamic_gen,774
1375995.3734358973,0.0,dynamic_gen,772
2057870.4102313067,107933.16734975603,dynamic_gen,776
1782556.070568085,150414.29244046973,dynamic_gen,775
1999467.5566968112,164082.14544359676,dynamic_gen,777
1801593.430098346,223379.10014242586,dynamic_gen,778
1674716.4491683783,257839.257607228,dynamic_gen,779
1597406.4465204948,186888.16650966814,dynamic_gen,781
1596409.149721684,199761.90620898752,dynamic_gen,780
2052733.6705575716,98177.60146025103,dynamic_gen,785
1633615.8021705775,204372.36825378228,dynamic_gen,782
1737542.125246325,191384.00543466336,dynamic_gen,783
1899757.9669846268,161734.34392486778,dynamic_gen,784
2379811.6909169722,26975.134945937498,dynamic_gen,787
2202073.5536612566,47214.86482549159,dynamic_gen,786
2359088.653808022,19359.3644047225,dynamic_gen,788
2327935.912364123,10707.31735884874,dynamic_gen,789
2360005.407707542,6578.817804358882,dynamic_gen,791
2363023.4436570792,10776.915826971795,dynamic_gen,790
2196668.163870861,0.0,dynamic_gen,792
2006307.8206727242,0.0,dynamic_gen,794
2065262.8709663376,0.0,dynamic_gen,793
1964322.0594867475,0.0,dynamic_gen,795
1978187.441951903,0.0,dynamic_gen,797
1955729.2334991037,0.0,dynamic_gen,796
2329324.833682316,0.0,dynamic_gen,799
2040577.9358128868,0.0,dynamic_gen,798
2515115.661731418,0.0,dynamic_gen,801
2276341.8819686444,23128.295139249465,dynamic_gen,802
2565278.9589237897,0.0,dynamic_gen,800
2021021.7137670214,252171.1108478062,dynamic_gen,805
2010096.2611744213,279850.0148381916,dynamic_gen,804
2112077.4302849798,204453.05646825203,dynamic_gen,803
2080847.707845335,74386.1933528005,dynamic_gen,807
2045232.658719671,168425.88611996046,dynamic_gen,806
2179375.644831175,0.0,dynamic_gen,808
2290379.3856771076,0.0,dynamic_gen,809
2515949.289190961,0.0,dynamic_gen,811
2384286.0510257715,0.0,dynamic_gen,810
2384880.8979407707,0.0,dynamic_gen,812
2156949.663547245,0.0,dynamic_gen,815
2174411.868175487,0.0,dynamic_gen,813
2139574.5152653498,0.0,dynamic_gen,814
1742262.9580211344,0.0,dynamic_gen,818
2044415.6415544096,0.0,dynamic_gen,816
1643994.9833593778,0.0,dynamic_gen,819
1860278.8018719584,0.0,dynamic_gen,817
1596962.8802081854,0.0,dynamic_gen,821
1617477.3863533216,0.0,dynamic_gen,820
1548020.008197889,0.0,dynamic_gen,822
1674061.4528081976,0.0,dynamic_gen,825
1507593.2373008928,0.0,dynamic_gen,823
1613576.7492817189,0.0,dynamic_gen,824
1501211.5169917466,105408.46449254388,dynamic_gen,827
1594101.5232340775,58145.474477290045,dynamic_gen,826
1418833.7371057845,64739.143252538146,dynamic_gen,829
1409335.8434892984,48390.05913926926,dynamic_gen,828
1662019.2093852498,0.0,dynamic_gen,831
1502204.389704596,0.0,dynamic_gen,830
1880045.6569787515,0.0,dynamic_gen,832
2054273.9290122357,0.0,dynamic_gen,833
2186213.3583119367,0.0,dynamic_gen,834
2378252.0654924894,0.0,dynamic_gen,835
2274733.9577506846,0.0,dynamic_gen,836
2114461.546657655,0.0,dynamic_gen,837
2124126.354070465,0.0,dynamic_gen,838
2142691.2803569892,0.0,dynamic_gen,839
1828718.227912298,0.0,dynamic_gen,841
2022961.8567563966,0.0,dynamic_gen,840
1702974.9414681206,0.0,dynamic_gen,842
1561881.633255524,0.0,dynamic_gen,844
1491708.554184532,0.0,dynamic_gen,845
1645508.9705231644,0.0,dynamic_gen,843
1408361.6940601957,0.0,dynamic_gen,846
1252303.2255263536,0.0,dynamic_gen,847
1319528.6516706739,0.0,dynamic_gen,849
1382629.3239427074,0.0,dynamic_gen,850
1264728.9761250988,0.0,dynamic_gen,848
1336984.4380911856,0.0,dynamic_gen,852
1355219.8477743645,0.0,dynamic_gen,851
1368381.7451184033,0.0,dynamic_gen,855
1351556.6748331399,0.0,dynamic_gen,853
1484212.2618198495,0.0,dynamic_gen,856
1309639.007985517,0.0,dynamic_gen,854
1591325.9659951148,0.0,dynamic_gen,857
1866233.04551822,190915.57816416235,dynamic_gen,860
1713828.8167688153,0.0,dynamic_gen,858
1912644.0090075405,179299.11332956408,dynamic_gen,859
1758967.0826652753,164004.76724556435,dynamic_gen,862
1774707.7030614566,135927.03003531127,dynamic_gen,861
1774714.6703832063,163665.30104769795,dynamic_gen,863
1365008.8792816722,0.0,dynamic_gen,866
1601360.161531149,0.0,dynamic_gen,864
1451379.9400601904,0.0,dynamic_gen,865
1313258.561619441,0.0,dynamic_gen,867
1333447.6529180005,0.0,dynamic_gen,869
1457589.2572554955,0.0,dynamic_gen,870
1290886.187464842,0.0,dynamic_gen,868
2007491.7422548763,9618.853455434511,dynamic_gen,872
1807012.0167038203,53952.962310553296,dynamic_gen,871
1837911.9339753282,60372.63184960476,dynamic_gen,874
1725945.844072529,41582.32629560284,dynamic_gen,875
1970226.3235892043,16455.914533463776,dynamic_gen,873
1615576.6406079219,81140.0653759143,dynamic_gen,876
1571468.9945986345,71795.04428552615,dynamic_gen,877
1966784.1671597962,101064.67683383348,dynamic_gen,880
1600436.467315428,86657.93476969204,dynamic_gen,878
1730657.8840346886,134268.00321679772,dynamic_gen,879
2180010.3884845627,0.0,dynamic_gen,881
2326889.335985206,232.0353641312572,dynamic_gen,882
2523005.337622143,4690.748636367516,dynamic_gen,884
2429416.5168100935,0.0,dynamic_gen,886
2430073.262707022,0.0,dynamic_gen,885
2519853.3197830087,8993.254823410582,dynamic_gen,883
2172886.653022007,0.0,dynamic_gen,888
2369856.735483898,0.0,dynamic_gen,887
1976188.0415996537,0.0,dynamic_gen,890
2059414.2119488823,0.0,dynamic_gen,889
1934941.458303839,0.0,dynamic_gen,892
1929082.2922545688,0.0,dynamic_gen,891
1944759.371128499,26223.373503422314,dynamic_gen,894
2410435.482102367,68807.72908824522,dynamic_gen,896
1901164.0423594045,0.0,dynamic_gen,893
2193908.5953870914,47289.2586614281,dynamic_gen,895
2034504.4874933888,196663.14500620653,dynamic_gen,898
2287121.494061549,104997.46585191591,dynamic_gen,897
1914951.316616272,249715.59558608106,dynamic_gen,899
1846266.863190945,216025.04919949273,dynamic_gen,900
1770733.401834155,134749.1446385407,dynamic_gen,901
1795702.3808256376,122222.14288503316,dynamic_gen,902
2030283.7761582108,405829.1557061281,dynamic_gen,906
1962915.1246870484,384619.49857361853,dynamic_gen,905
2004844.507573243,280449.7529062164,dynamic_gen,904
1913344.7391439353,84210.75401676688,dynamic_gen,903
2090215.2137975104,371313.79824528843,dynamic_gen,908
2146982.4271640293,565738.4473094953,dynamic_gen,907
1976328.076764602,32775.81234158439,dynamic_gen,909
1951749.1588159222,29724.5517567055,dynamic_gen,910
1635421.0962260999,35759.08464270946,dynamic_gen,912
1845215.707060424,19930.11641708822,dynamic_gen,911
1417899.8084319616,52917.82675579648,dynamic_gen,913
1224137.9122135704,66857.64033046753,dynamic_gen,915
1299729.4055192524,94893.9963699854,dynamic_gen,914
1196735.5246009275,67350.95765183313,dynamic_gen,916
1204812.37076942,64767.52955223365,dynamic_gen,917
1689052.5710519627,15156.024790203832,dynamic_gen,920
1256618.6369531243,60399.387743637635,dynamic_gen,918
1526311.0523987943,43876.13864752117,dynamic_gen,919
1699972.576396939,0.0,dynamic_gen,921
1423432.2957520068,0.0,dynamic_gen,925
1595869.3841419532,20101.42338164354,dynamic_gen,922
1383281.921091511,0.0,dynamic_gen,924
1470423.1917936495,0.0,dynamic_gen,923
1557866.913842342,2914.954088317285,dynamic_gen,926
1739908.225436019,48336.951950917704,dynamic_gen,927
1921312.3692808086,185465.48478375492,dynamic_gen,928
2046962.4850347415,279390.766676164,dynamic_gen,929
2149441.908393547,304861.1624388215,dynamic_gen,930
2197317.446874299,336821.4539848931,dynamic_gen,932
2281151.9171580193,318128.56175319874,dynamic_gen,931
2015171.4493809985,372431.343924701,dynamic_gen,933
1920846.4554841628,425696.8179140252,dynamic_gen,934
1842010.9392333461,476065.8845472665,dynamic_gen,935
1519311.9262467935,289178.570835618,dynamic_gen,937
1293222.8226485085,0.0,dynamic_gen,939
1687622.010758095,512658.6740435123,dynamic_gen,936
1273344.0745472363,0.0,dynamic_gen,940
1371507.066149625,61102.291496891965,dynamic_gen,938
1368332.8208204764,24004.565667917195,dynamic_gen,942
1274485.6419745986,0.0,dynamic_gen,941
1686108.5651655518,451169.7143318054,dynamic_gen,943
1840935.6313699298,564704.5744310967,dynamic_gen,945
1780218.4342999654,531081.5204921038,dynamic_gen,947
1893871.5869614617,616737.8136430783,dynamic_gen,944
1764736.9418062356,455665.41781158815,dynamic_gen,946
1809206.7909081718,531374.2738593699,dynamic_gen,948
1856069.2719409456,503050.06518652895,dynamic_gen,950
1843584.8887581418,521067.5539718568,dynamic_gen,949
1988216.9643411743,472361.5096001136,dynamic_gen,952
1926169.549945055,482258.78254737053,dynamic_gen,951
1989404.8635739696,452598.4113269448,dynamic_gen,953
2270905.75212813,365969.0510135973,dynamic_gen,955
2259425.088691527,323045.6424605518,dynamic_gen,956
2088256.9783455376,409231.1872146559,dynamic_gen,954
1965398.5281042568,144065.03213237488,dynamic_gen,960
2131460.4832629333,215639.34913172695,dynamic_gen,958
2155960.669809332,265462.91401129216,dynamic_gen,957
1808461.8443868253,143799.70484630286,dynamic_gen,961
2151830.2263659025,165675.95529317704,dynamic_gen,959
1723907.3168892658,163336.9551399851,dynamic_gen,962
1680947.8592008783,186878.18434434792,dynamic_gen,963
1646287.1563661424,192399.6646871721,dynamic_gen,964
1720979.2485176022,132584.98211102167,dynamic_gen,966
1645467.7637964205,172594.57549040357,dynamic_gen,965
2175037.322610342,11329.12746536943,dynamic_gen,968
2116060.163409046,9640.173210693127,dynamic_gen,969
2035733.291693624,69215.56673465425,dynamic_gen,967
1986967.3890419044,3547.459277040035,dynamic_gen,970
1926396.5552558135,165.84284651272674,dynamic_gen,971
