t,total_demand_fbmc,total_renewables_fbmc,renewable_share_fbmc,mean_loading_d1,high_loading_share_d1,n_high_loading_lines_d1,n_lines_total_d1,demand_bin,renewables_bin,congestion_bin,strategy
6296,21567.56,4572.574250525499,0.2120116624470037,0.36860069500857645,0.08118081180811808,22,271,high,mid,high,dynamic_gen
6297,21153.370000000003,7219.907962503807,0.3413124226779849,0.3601864943958328,0.05904059040590406,16,271,high,mid,high,dynamic_gen
6298,20819.43,8790.916617093135,0.4222457875692627,0.3703781847673609,0.05166051660516605,14,271,high,high,high,dynamic_gen
6299,20634.149999999998,9977.224629893903,0.48352971311606746,0.380069419889337,0.05166051660516605,14,271,high,high,high,dynamic_gen
6300,20350.36000000001,10588.361298503569,0.5203033901367623,0.3854140474003566,0.05166051660516605,14,271,high,high,high,dynamic_gen
6301,20033.159999999996,10709.130598346639,0.5345702125049988,0.3815167458621744,0.02952029520295203,8,271,mid,high,mid,dynamic_gen
6302,19378.070000000007,10331.854413119701,0.533172519921731,0.3691114245254242,0.025830258302583026,7,271,mid,high,mid,dynamic_gen
6303,19337.760000000002,8686.743236402548,0.44921145139884594,0.34416364496150487,0.03690036900369004,10,271,mid,high,mid,dynamic_gen
6304,19293.259999999995,6761.687675165464,0.35046890339763553,0.32549881700779926,0.02214022140221402,6,271,mid,mid,mid,dynamic_gen
6305,19935.250000000007,4199.748937813481,0.210669489362485,0.34106796693596003,0.03690036900369004,10,271,mid,mid,mid,dynamic_gen
6306,20753.350000000002,1977.2996343114446,0.09527616670616765,0.35313011423147417,0.05166051660516605,14,271,high,low,high,dynamic_gen
6307,21596.95,1547.7436754999999,0.07166491914367537,0.3382566536931293,0.04059040590405904,11,271,high,low,mid,dynamic_gen
6308,21770.50999999999,1420.6688129999998,0.06525657014925237,0.3317655313933814,0.04059040590405904,11,271,high,low,mid,dynamic_gen
6309,20258.39000000001,1338.0390285,0.0660486360712771,0.3419666113233864,0.04428044280442804,12,271,mid,low,mid,dynamic_gen
6310,18576.670000000002,1307.0712435,0.0703609012540999,0.3296231565764241,0.02952029520295203,8,271,mid,low,mid,dynamic_gen
6311,16879.190000000002,1261.7739285,0.07475322740605443,0.30292162783655624,0.01845018450184502,5,271,low,low,mid,dynamic_gen
6312,16060.389999999998,1172.2717605000003,0.07299148778454324,0.29061775950117763,0.007380073800738007,2,271,low,low,low,dynamic_gen
6313,15566.409999999996,1043.9552939999999,0.06706461502684306,0.27587446031759666,0.007380073800738007,2,271,low,low,low,dynamic_gen
6314,15386.679999999998,932.689014,0.06061665115541495,0.2713058193438493,0.007380073800738007,2,271,low,low,low,dynamic_gen
6315,15631.539999999999,855.8251949999998,0.05474989636337813,0.27990888797212216,0.007380073800738007,2,271,low,low,low,dynamic_gen
6316,16051.910000000005,763.2689100000001,0.04755003672460161,0.2880943712912856,0.01107011070110701,3,271,low,low,low,dynamic_gen
6317,17281.84,742.9914764999999,0.04299261400985079,0.3086028639589158,0.01845018450184502,5,271,mid,low,mid,dynamic_gen
6318,20261.600000000002,808.6777155000001,0.039911838921901525,0.3287115647190803,0.04797047970479705,13,271,mid,low,mid,dynamic_gen
6319,21224.770000000004,1513.7540260714436,0.07132016158815588,0.33158439762586955,0.04797047970479705,13,271,high,low,mid,dynamic_gen
6320,21183.15000000001,3940.238160095252,0.18600813193954868,0.3516660696611348,0.08118081180811808,22,271,high,mid,high,dynamic_gen
6321,20548.040000000005,6733.3809703696825,0.32768969548286264,0.3583549641968179,0.055350553505535055,15,271,high,mid,high,dynamic_gen
6322,20425.649999999998,8817.342564509032,0.4316799007379953,0.39011379079919095,0.04797047970479705,13,271,high,high,mid,dynamic_gen
6323,20132.620000000006,9311.464478752228,0.46250634436810634,0.3901186872695543,0.04797047970479705,13,271,mid,high,mid,dynamic_gen
6324,19748.639999999996,8075.281210017497,0.40890315535740684,0.35808650653320273,0.04059040590405904,11,271,mid,high,mid,dynamic_gen
6325,19597.420000000006,7684.071698319894,0.3920960870522697,0.3535288038196708,0.033210332103321034,9,271,mid,high,mid,dynamic_gen
6326,19545.97,6642.905142358101,0.33986060258754625,0.34068106752566935,0.033210332103321034,9,271,mid,mid,mid,dynamic_gen
6327,19710.980000000003,4656.390354087708,0.23623332549105663,0.33033597855705776,0.025830258302583026,7,271,mid,mid,mid,dynamic_gen
6328,19739.83000000001,3201.5836532275252,0.16218901850864592,0.33277347702011817,0.025830258302583026,7,271,mid,mid,mid,dynamic_gen
6329,19897.279999999995,1967.9927219526708,0.09890762566303893,0.3412132837078618,0.03690036900369004,10,271,mid,low,mid,dynamic_gen
6330,20659.089999999997,1416.0282577291562,0.06854262495246191,0.3422166258834935,0.04059040590405904,11,271,high,low,mid,dynamic_gen
6331,21673.949999999993,1616.2986284999997,0.07457333012671895,0.33984724003750416,0.04059040590405904,11,271,high,low,mid,dynamic_gen
6332,21853.7,2066.691105,0.09456939122436932,0.34993034852741745,0.04059040590405904,11,271,high,low,mid,dynamic_gen
6333,20294.37,2718.6604305,0.13396131195499048,0.3643094828018642,0.04428044280442804,12,271,mid,low,mid,dynamic_gen
6334,18821.819999999996,3180.94953,0.16900329139264963,0.3426024836157961,0.02952029520295203,8,271,mid,mid,mid,dynamic_gen
6335,17000.660000000003,3446.4885450000006,0.2027267497261871,0.29526678631595754,0.0036900369003690036,1,271,mid,mid,low,dynamic_gen
6336,16080.020000000006,3643.500414,0.22658556481894915,0.28166480452320397,0.0036900369003690036,1,271,low,mid,low,dynamic_gen
6337,15552.680000000002,3795.015105,0.24401036380868116,0.2813509235256642,0.0036900369003690036,1,271,low,mid,low,dynamic_gen
6338,15319.509999999997,3866.8994775000006,0.25241665546091235,0.28428479994643047,0.0036900369003690036,1,271,low,mid,low,dynamic_gen
6339,15408.649999999998,3846.4635135,0.2496301436855273,0.28538809796695386,0.0036900369003690036,1,271,low,mid,low,dynamic_gen
6340,15861.040000000006,3789.8024444999996,0.23893782781583037,0.28684784440673616,0.0036900369003690036,1,271,low,mid,low,dynamic_gen
6341,16872.63000000001,3913.5241994999997,0.23194512055915395,0.29645785222355536,0.0036900369003690036,1,271,low,mid,low,dynamic_gen
6342,20165.399999999994,4113.829005,0.20400433440447502,0.373182443881987,0.055350553505535055,15,271,mid,mid,high,dynamic_gen
6343,21771.11,4282.7579530925705,0.19671748262227193,0.390429125345227,0.05904059040590406,16,271,high,mid,high,dynamic_gen
6344,21957.400000000005,4902.115488306128,0.22325573557461845,0.3762410343461245,0.05904059040590406,16,271,high,mid,high,dynamic_gen
6345,21565.57,6665.800108585497,0.30909454786428076,0.3628527795365755,0.055350553505535055,15,271,high,mid,high,dynamic_gen
6346,21664.479999999996,7651.153508879264,0.3531658045279308,0.34019191315376185,0.04428044280442804,12,271,high,mid,mid,dynamic_gen
6347,21742.01999999999,8382.298685845566,0.38553449430391334,0.3340299002807165,0.04059040590405904,11,271,high,high,mid,dynamic_gen
6348,21504.37999999999,7704.3930367469875,0.3582708748983691,0.32318517289772913,0.02214022140221402,6,271,high,mid,mid,dynamic_gen
6349,20997.93999999999,6738.49602094025,0.3209122428647883,0.31598500219791187,0.025830258302583026,7,271,high,mid,mid,dynamic_gen
6350,20219.36,6054.157804240292,0.29942380986541073,0.30167025595543345,0.01845018450184502,5,271,mid,mid,mid,dynamic_gen
6351,19944.08,4935.955485924999,0.2474897556530559,0.30847588289818545,0.01107011070110701,3,271,mid,mid,low,dynamic_gen
6352,20283.919999999995,4673.093816150935,0.23038415731036882,0.31541550126258616,0.025830258302583026,7,271,mid,mid,mid,dynamic_gen
6353,20842.7,3750.3812382327183,0.17993739958031915,0.3279418212421428,0.03690036900369004,10,271,high,mid,mid,dynamic_gen
6354,21291.92,2545.7550239522634,0.11956437108312748,0.3340708348778573,0.03690036900369004,10,271,high,low,mid,dynamic_gen
6355,21900.819999999996,2398.005897000001,0.10949388639329492,0.3307385781954199,0.04059040590405904,11,271,high,low,mid,dynamic_gen
6356,21235.93,2370.6996074999997,0.1116362508022959,0.3343750605236201,0.04428044280442804,12,271,high,low,mid,dynamic_gen
6357,19961.45000000001,2290.0134390000003,0.1147217982160614,0.3293738770492267,0.02952029520295203,8,271,mid,low,mid,dynamic_gen
6358,18580.79,2146.1198805,0.1155020793249372,0.31043048615319635,0.01845018450184502,5,271,mid,low,mid,dynamic_gen
6359,17099.81,1989.2336774999999,0.11633074738842127,0.2888670556550945,0.007380073800738007,2,271,mid,low,low,dynamic_gen
6360,15962.179999999997,1875.4112475000002,0.11749092213594889,0.2596874412431229,0.0036900369003690036,1,271,low,low,low,dynamic_gen
6361,15116.61,1780.7951085,0.11780386664073492,0.2470653719054819,0.0,0,271,low,low,low,dynamic_gen
6362,14670.71999999999,1731.8871495,0.11805058984835108,0.24554082806624322,0.0,0,271,low,low,low,dynamic_gen
6363,14345.979999999994,1689.327366,0.1177561495276029,0.24390669835462828,0.0,0,271,low,low,low,dynamic_gen
6364,14665.12,1631.9290469999996,0.11127962451040288,0.2483201646411717,0.0,0,271,low,low,low,dynamic_gen
6365,14893.969999999996,1565.1741465000002,0.10508777354190996,0.25126212196062925,0.0,0,271,low,low,low,dynamic_gen
6366,15447.610000000011,1463.0475870000002,0.09471028767556917,0.2605006785625444,0.0,0,271,low,low,low,dynamic_gen
6367,16458.440000000006,1583.0777958812855,0.09618638193421035,0.2861089069445911,0.007380073800738007,2,271,low,low,low,dynamic_gen
6368,17249.47999999999,2192.364772981756,0.12709744137108814,0.29578172617888854,0.01845018450184502,5,271,mid,low,mid,dynamic_gen
6369,18107.14,2688.8528958911565,0.14849683030512587,0.30384965516298146,0.025830258302583026,7,271,mid,low,mid,dynamic_gen
6370,18242.030000000002,2899.8488489508354,0.1589652494240408,0.30219794943545225,0.025830258302583026,7,271,mid,mid,mid,dynamic_gen
6371,17734.940000000002,3391.9724678871135,0.1912593145444593,0.2886296033995465,0.01107011070110701,3,271,mid,mid,low,dynamic_gen
6372,17810.29,3753.1303566543825,0.21072820019518954,0.28702983772371377,0.01107011070110701,3,271,mid,mid,low,dynamic_gen
6373,17213.490000000005,3787.0284362485622,0.22000352260050468,0.27836592197394927,0.007380073800738007,2,271,mid,mid,low,dynamic_gen
6374,16309.860000000004,3874.3135638539907,0.23754425628754566,0.2735000319917641,0.0,0,271,low,mid,low,dynamic_gen
6375,16038.130000000005,3331.504776633297,0.207724016243371,0.2685279345470961,0.0,0,271,low,mid,low,dynamic_gen
6376,16166.179999999993,3166.7982104647467,0.19589032229411946,0.2719118699947727,0.0,0,271,low,mid,low,dynamic_gen
6377,17121.739999999994,2404.147781512215,0.14041492170259656,0.28704010749218456,0.01107011070110701,3,271,mid,low,low,dynamic_gen
6378,17704.47,1159.6554529625982,0.06550071552340161,0.3068944998942654,0.01845018450184502,5,271,mid,low,mid,dynamic_gen
6379,18796.99,1142.9740920000002,0.06080622972082233,0.32413195456392646,0.033210332103321034,9,271,mid,low,mid,dynamic_gen
6380,18792.749999999993,1347.8441774999997,0.07172149778505009,0.32408982159515887,0.025830258302583026,7,271,mid,low,mid,dynamic_gen
6381,17534.269999999993,1606.5663059999997,0.0916243622346411,0.30543663152240047,0.01845018450184502,5,271,mid,low,mid,dynamic_gen
6382,16881.77999999999,1684.5790515,0.09978681463092168,0.29630441230387816,0.01107011070110701,3,271,low,low,low,dynamic_gen
6383,15915.789999999999,1727.2224855,0.10852257321188581,0.27153900941178244,0.0036900369003690036,1,271,low,low,low,dynamic_gen
6384,15334.579999999994,1803.553056,0.11761346290540729,0.25959488700828376,0.0,0,271,low,low,low,dynamic_gen
6385,14583.940000000004,1898.2445819999998,0.13015992811270474,0.2518537357416895,0.0,0,271,low,low,low,dynamic_gen
6386,13923.63,2077.822548,0.149229945639176,0.24787329638931824,0.0036900369003690036,1,271,low,low,low,dynamic_gen
6387,13613.650000000003,2295.2381625,0.16859829380805288,0.24955123683083869,0.0036900369003690036,1,271,low,mid,low,dynamic_gen
6388,13560.240000000002,2517.4362330000004,0.1856483537901984,0.24936046781990606,0.0036900369003690036,1,271,low,mid,low,dynamic_gen
6389,13569.100000000004,2771.2538460000005,0.20423269384115378,0.250240366979438,0.0036900369003690036,1,271,low,mid,low,dynamic_gen
6390,13935.77,3036.288152999999,0.21787731521114362,0.25870823285465266,0.0036900369003690036,1,271,low,mid,low,dynamic_gen
6391,14256.919999999998,3500.6231162887298,0.24553852559239514,0.26159831084336904,0.0036900369003690036,1,271,low,mid,low,dynamic_gen
6392,15183.339999999998,5003.18133818514,0.3295178358770297,0.27290147446802837,0.0036900369003690036,1,271,low,mid,low,dynamic_gen
6393,15864.949999999988,7458.171644544909,0.4701036967998585,0.3000960164398467,0.007380073800738007,2,271,low,high,low,dynamic_gen
6394,16208.080000000005,9466.331472557504,0.584050144900414,0.3124429138014183,0.0036900369003690036,1,271,low,high,low,dynamic_gen
6395,16350.829999999998,10664.614314438324,0.6522368781547069,0.33818827879589725,0.0036900369003690036,1,271,low,high,low,dynamic_gen
6396,16244.009999999995,9803.217448843705,0.6034973783470774,0.3152620389081048,0.0036900369003690036,1,271,low,high,low,dynamic_gen
6397,15381.139999999998,9039.59033768243,0.5877061347652015,0.2989877263913807,0.0,0,271,low,high,low,dynamic_gen
6398,14727.369999999997,8262.005024498978,0.5609966358215336,0.2838785890723976,0.0,0,271,low,high,low,dynamic_gen
6399,14636.97999999999,6960.310947086319,0.47552916975266235,0.26902349347039967,0.0,0,271,low,high,low,dynamic_gen
6400,15005.300000000005,6225.689085927006,0.41489934129454287,0.2729125975141202,0.0036900369003690036,1,271,low,high,low,dynamic_gen
6401,15554.57,4794.151149278725,0.30821495864422643,0.2800807474823673,0.0036900369003690036,1,271,low,mid,low,dynamic_gen
6402,15937.689999999997,3808.335338606575,0.23895152551006926,0.29165200938933195,0.0036900369003690036,1,271,low,mid,low,dynamic_gen
6403,16848.410000000003,3524.1855090000004,0.20917021303493918,0.2999305534466159,0.007380073800738007,2,271,low,mid,low,dynamic_gen
6404,16925.989999999998,3254.285364,0.1922655847013971,0.30147194549644,0.01107011070110701,3,271,mid,mid,low,dynamic_gen
6405,16022.15,2908.924727999999,0.18155645328498354,0.2817574732215243,0.0036900369003690036,1,271,low,mid,low,dynamic_gen
6406,15284.510000000002,2569.5688365,0.16811587918094853,0.2703116428027146,0.0036900369003690036,1,271,low,mid,low,dynamic_gen
6407,14263.429999999998,2207.8210935,0.1547889317997144,0.2590276614734528,0.0036900369003690036,1,271,low,low,low,dynamic_gen
6408,13445.690000000002,1867.7760165000002,0.13891261932262308,0.25108340867289386,0.0036900369003690036,1,271,low,low,low,dynamic_gen
6409,12692.679999999998,1601.2578419999998,0.1261560081873962,0.23894451788244334,0.0036900369003690036,1,271,low,low,low,dynamic_gen
6410,12511.319999999998,1393.8357959999998,0.1114059744295566,0.23588510893374737,0.0036900369003690036,1,271,low,low,low,dynamic_gen
6411,12773.240000000002,1235.634627,0.09673619434066844,0.2390684167286869,0.0036900369003690036,1,271,low,low,low,dynamic_gen
6412,13447.289999999997,1164.3080805,0.08658310191124012,0.24320215724082167,0.0036900369003690036,1,271,low,low,low,dynamic_gen
6413,15124.420000000002,1105.2124919999999,0.07307470250098845,0.26770227698981586,0.0036900369003690036,1,271,low,low,low,dynamic_gen
6414,18892.219999999998,1042.7221605000002,0.055193204424890265,0.3394340074333121,0.02952029520295203,8,271,mid,low,mid,dynamic_gen
6415,20883.32999999999,1291.0651686745693,0.06182276335596717,0.3357685647877335,0.04059040590405904,11,271,high,low,mid,dynamic_gen
6416,21600.929999999997,2800.851782333072,0.12966348126368044,0.3529781816424539,0.055350553505535055,15,271,high,low,high,dynamic_gen
6417,21656.49,5105.235254669687,0.23573696636295569,0.36944957228254105,0.07011070110701106,19,271,high,mid,high,dynamic_gen
6418,22011.18,6796.5427024755945,0.30877684442522363,0.3912081359563235,0.07380073800738007,20,271,high,mid,high,dynamic_gen
6419,22477.919999999987,7923.491362807834,0.352501092752703,0.404515109963526,0.08118081180811808,22,271,high,mid,high,dynamic_gen
6420,21992.470000000005,7098.765023119591,0.32278161675880834,0.39329320881374563,0.07011070110701106,19,271,high,mid,high,dynamic_gen
6421,20997.93999999999,5473.643010995594,0.26067523818982224,0.3601350308052839,0.055350553505535055,15,271,high,mid,high,dynamic_gen
6422,20358.510000000002,5337.2266737562295,0.26216194965919554,0.3521887188576144,0.04059040590405904,11,271,high,mid,mid,dynamic_gen
6423,20148.42,4909.822409471737,0.24368275078004814,0.34771206049626396,0.03690036900369004,10,271,mid,mid,mid,dynamic_gen
6424,19775.100000000006,4057.4436774413316,0.20517942652332127,0.33733408168604545,0.025830258302583026,7,271,mid,mid,mid,dynamic_gen
6425,19645.499999999993,2464.820426180094,0.12546488642081366,0.33462436367857,0.033210332103321034,9,271,mid,low,mid,dynamic_gen
6426,19739.09000000001,815.3110867645315,0.04130439076799037,0.33070955630781734,0.04797047970479705,13,271,mid,low,mid,dynamic_gen
6427,20695.099999999995,706.3429530000001,0.03413092727263943,0.321911364545626,0.04797047970479705,13,271,high,low,mid,dynamic_gen
6428,20689.550000000003,688.95816,0.03329981367405284,0.32059460901734466,0.04797047970479705,13,271,high,low,mid,dynamic_gen
6429,19232.699999999993,681.7278930000001,0.03544629162832053,0.32625405893195136,0.04059040590405904,11,271,mid,low,mid,dynamic_gen
6430,17569.96,644.254506,0.036667955191702205,0.3096951230431923,0.01845018450184502,5,271,mid,low,mid,dynamic_gen
6431,15854.85,591.5298945000001,0.037309081732088294,0.2835848001970169,0.007380073800738007,2,271,low,low,low,dynamic_gen
6432,14652.049999999988,545.018898,0.03719745004965179,0.2533202624928882,0.0036900369003690036,1,271,low,low,low,dynamic_gen
6433,14205.469999999996,517.3734465000001,0.036420720081771336,0.2446394807086321,0.0036900369003690036,1,271,low,low,low,dynamic_gen
6434,13957.059999999994,502.6314285000001,0.036012700991469575,0.24186856415263558,0.0036900369003690036,1,271,low,low,low,dynamic_gen
6435,14092.860000000006,490.8474074999999,0.03482950994333298,0.24315476044746212,0.0036900369003690036,1,271,low,low,low,dynamic_gen
6436,14804.96,469.3982579999999,0.03170547289557013,0.25802009883058935,0.0036900369003690036,1,271,low,low,low,dynamic_gen
6437,15865.969999999994,442.154877,0.027868127634175545,0.2829820529139037,0.007380073800738007,2,271,low,low,low,dynamic_gen
6438,19092.92000000001,398.23802850000004,0.020857890176044305,0.3228301903483964,0.04059040590405904,11,271,mid,low,mid,dynamic_gen
6439,20794.589999999997,705.2374875733148,0.033914469464092094,0.31928675408815416,0.04797047970479705,13,271,high,low,mid,dynamic_gen
6440,21427.689999999988,2532.570316362594,0.11819147637298259,0.3466733193914224,0.055350553505535055,15,271,high,low,high,dynamic_gen
6441,21751.210000000006,4469.737661055563,0.2054937477526796,0.35773825890549993,0.07749077490774908,21,271,high,mid,high,dynamic_gen
6442,22000.000000000004,6288.029418299933,0.2858195190136333,0.3822154954356581,0.07749077490774908,21,271,high,mid,high,dynamic_gen
6443,22124.739999999998,7122.136865845652,0.32190827398856,0.39382389108248295,0.08118081180811808,22,271,high,mid,high,dynamic_gen
6444,21847.179999999997,6826.42627639582,0.31246258219119455,0.387270658120067,0.07380073800738007,20,271,high,mid,high,dynamic_gen
6445,21448.389999999985,5907.994076730694,0.27545163421267044,0.370264612776451,0.05904059040590406,16,271,high,mid,high,dynamic_gen
6446,20622.090000000007,6142.7697273743715,0.2978732867218778,0.35943942322543393,0.04797047970479705,13,271,high,mid,mid,dynamic_gen
6447,19600.7,5748.947254350091,0.2933031603131567,0.3359732714083248,0.033210332103321034,9,271,mid,mid,mid,dynamic_gen
6448,19091.6,4983.610163284697,0.2610367996021652,0.31867764825085215,0.02214022140221402,6,271,mid,mid,mid,dynamic_gen
6449,19656.309999999994,3176.7154482843557,0.16161301120527488,0.3290690623376979,0.025830258302583026,7,271,mid,mid,mid,dynamic_gen
6450,20566.37,1569.5609904157168,0.07631687023114515,0.33277095532284295,0.04059040590405904,11,271,high,low,mid,dynamic_gen
6451,21536.770000000004,1748.9683170000003,0.08120847819798419,0.32647713688855634,0.04797047970479705,13,271,high,low,mid,dynamic_gen
6452,21110.499999999993,1817.330034,0.08608654622107485,0.33029508242018213,0.04059040590405904,11,271,high,low,mid,dynamic_gen
6453,19506.350000000006,1723.2113565,0.08834104568512302,0.32598026194270835,0.02952029520295203,8,271,mid,low,mid,dynamic_gen
6454,17969.350000000002,1668.4033859999997,0.09284717510650077,0.30403697292101417,0.014760147601476014,4,271,mid,low,mid,dynamic_gen
6455,16252.27,1610.9952704999998,0.0991243235867974,0.2734600659434464,0.007380073800738007,2,271,low,low,low,dynamic_gen
6456,15157.210000000006,1545.2125515000002,0.10194571108403193,0.24692693159285353,0.0036900369003690036,1,271,low,low,low,dynamic_gen
6457,15051.43,1478.8229039999999,0.09825132256536422,0.2460191246731851,0.0,0,271,low,low,low,dynamic_gen
6458,14992.150000000007,1426.3990320000003,0.09514306033490857,0.24569694960960947,0.0,0,271,low,low,low,dynamic_gen
6459,14902.800000000003,1390.90146,0.0933315524599404,0.2449647494886848,0.0,0,271,low,low,low,dynamic_gen
6460,15384.740000000002,1338.4209975,0.08699666016455267,0.25351146805395475,0.0036900369003690036,1,271,low,low,low,dynamic_gen
6461,16256.85,1294.8258240000002,0.07964801446774745,0.2795955178835603,0.007380073800738007,2,271,low,low,low,dynamic_gen
6462,19705.45,1302.2644950000004,0.06608651388321507,0.3251505463243629,0.04059040590405904,11,271,mid,low,mid,dynamic_gen
6463,22229.859999999993,1673.0295907814589,0.0752604645634952,0.31701037440998725,0.03690036900369004,10,271,high,low,mid,dynamic_gen
6464,23083.910000000003,3959.059035832529,0.1715072981930933,0.35509678271285117,0.06642066420664207,18,271,high,mid,high,dynamic_gen
6465,22963.480000000014,6922.195315703363,0.30144365382352145,0.3866445257184051,0.08856088560885608,24,271,high,mid,high,dynamic_gen
6466,22825.0,9233.156001168929,0.40451943050028166,0.4075349340080525,0.08118081180811808,22,271,high,high,high,dynamic_gen
6467,22863.27,10554.454562462626,0.46163364043999944,0.4373457141788169,0.08487084870848709,23,271,high,high,high,dynamic_gen
6468,22200.069999999992,10680.0794864039,0.48108314462089097,0.43657647919804393,0.0959409594095941,26,271,high,high,high,dynamic_gen
6469,21749.259999999995,10029.512016355126,0.4611426787097643,0.417193167532414,0.07011070110701106,19,271,high,high,high,dynamic_gen
6470,21359.990000000005,9398.420717329664,0.4400011759054972,0.3954299051268857,0.05166051660516605,14,271,high,high,high,dynamic_gen
6471,21129.170000000002,8561.729118296538,0.4052089655342135,0.3761980897000704,0.03690036900369004,10,271,high,high,mid,dynamic_gen
6472,20898.420000000002,6845.740292133378,0.3275721462260485,0.3405672662067576,0.033210332103321034,9,271,high,mid,mid,dynamic_gen
6473,20989.410000000003,4013.2000685391663,0.1912011851947799,0.3337302613212678,0.033210332103321034,9,271,high,mid,mid,dynamic_gen
6474,21534.770000000004,2182.91010118002,0.10136677109530398,0.32890873075923177,0.04797047970479705,13,271,high,low,mid,dynamic_gen
6475,22394.16999999999,2333.9999714999994,0.10422355333999878,0.32098375817322305,0.04059040590405904,11,271,high,low,mid,dynamic_gen
6476,21838.24999999999,2269.119723,0.10390574899545527,0.3249975935086617,0.04797047970479705,13,271,high,low,mid,dynamic_gen
6477,20087.120000000003,2057.2528575,0.10241651652899968,0.32639721183690457,0.03690036900369004,10,271,mid,low,mid,dynamic_gen
6478,18255.130000000005,1884.140448,0.10321156014775022,0.30075042516163597,0.007380073800738007,2,271,mid,low,low,dynamic_gen
6479,16561.320000000003,1735.619541,0.10479958970661757,0.27280504121486676,0.007380073800738007,2,271,low,low,low,dynamic_gen
6480,15576.259999999997,1594.9524554999996,0.10239636828738093,0.24838207550702832,0.0,0,271,low,low,low,dynamic_gen
6481,14784.660000000009,1509.0450389999996,0.1020682950436465,0.24024960878389845,0.0,0,271,low,low,low,dynamic_gen
6482,14516.819999999998,1428.4275929999997,0.09839810599015486,0.24009784548975652,0.0,0,271,low,low,low,dynamic_gen
6483,14486.390000000001,1357.8924074999995,0.09373573454117964,0.24042469782234938,0.0,0,271,low,low,low,dynamic_gen
6484,15012.459999999997,1213.0168229999997,0.08080066977697192,0.24443544038242107,0.0,0,271,low,low,low,dynamic_gen
6485,16320.71,1018.0813020000003,0.062379718897033296,0.27694380036530647,0.007380073800738007,2,271,low,low,low,dynamic_gen
6486,19314.93,919.2447794999999,0.04759244685328914,0.31862006434599666,0.033210332103321034,9,271,mid,low,mid,dynamic_gen
6487,21472.269999999997,1250.7173217697136,0.05824802509328142,0.3131415102666382,0.033210332103321034,9,271,high,low,mid,dynamic_gen
6488,21902.13,3595.0036570192096,0.1641394538804769,0.3475684072232068,0.04797047970479705,13,271,high,mid,mid,dynamic_gen
6489,21361.299999999985,6424.080408353051,0.3007345249752148,0.36414386566742446,0.05166051660516605,14,271,high,mid,high,dynamic_gen
6490,21185.39000000001,8751.795554009475,0.4131052368641536,0.38589686969917397,0.04428044280442804,12,271,high,high,mid,dynamic_gen
6491,20783.459999999995,9978.945256689536,0.48013878616407174,0.40007904442758113,0.05904059040590406,16,271,high,high,high,dynamic_gen
6492,20300.26000000001,9397.37600757907,0.46291899746993714,0.37870692415486606,0.02952029520295203,8,271,mid,high,mid,dynamic_gen
6493,20406.96,9699.226930036702,0.47529014267861075,0.3835051842041782,0.033210332103321034,9,271,high,high,mid,dynamic_gen
6494,19986.949999999997,9693.443699395748,0.4849886400574249,0.3770675165964532,0.025830258302583026,7,271,mid,high,mid,dynamic_gen
6495,19801.300000000007,8863.797621993901,0.44763715624700895,0.35676707256918355,0.025830258302583026,7,271,mid,high,mid,dynamic_gen
6496,19989.590000000007,7042.434357111127,0.3523050926562838,0.3251458641279737,0.014760147601476014,4,271,mid,mid,mid,dynamic_gen
6497,20512.089999999993,4223.6319494110185,0.20590939048195575,0.3247867858216898,0.025830258302583026,7,271,high,mid,mid,dynamic_gen
6498,20950.750000000007,2683.2726677604524,0.12807525591019184,0.3353059811623387,0.03690036900369004,10,271,high,low,mid,dynamic_gen
6499,21902.75,2997.5893079999996,0.13685903861387266,0.337600496002562,0.04428044280442804,12,271,high,low,mid,dynamic_gen
6500,21358.61,3064.2239414999995,0.1434655130413449,0.3395791949085798,0.03690036900369004,10,271,high,low,mid,dynamic_gen
6501,19759.800000000003,2863.7729429999986,0.14492924741141094,0.3192720319045166,0.025830258302583026,7,271,mid,low,mid,dynamic_gen
6502,18422.71,2746.3108244999994,0.1490720325348442,0.2988765502503752,0.007380073800738007,2,271,mid,low,low,dynamic_gen
6503,16956.41,2607.6155670000003,0.15378346990901967,0.26867246033220804,0.0036900369003690036,1,271,mid,low,low,dynamic_gen
6504,16165.869999999995,2430.2376300000005,0.15033138519609532,0.2516001915696911,0.0,0,271,low,low,low,dynamic_gen
6505,15789.329999999994,2273.2420005000004,0.1439733035220621,0.24715105681845798,0.0,0,271,low,low,low,dynamic_gen
6506,15450.85,2158.8836714999998,0.13972588378632889,0.24327534533769596,0.0,0,271,low,low,low,dynamic_gen
6507,15492.119999999997,2082.003303,0.1343911164514605,0.24379399028346402,0.0,0,271,low,low,low,dynamic_gen
